datetime,daily_temp_range,cumulative_thermal_load,solar_penetration_percent,load_30d_mean,cooling_degree_hours,hourly_thermal_stress,load_24h_range,solar_irradiance_dni_wm2,net_load_minimum_value,duck_curve_temperature_stability,evening_peak_duration,surface_pressure (hPa),load_7d_mean,daily_heat_index_mean,day_of_month_cos,daily_heat_index_max,et0_fao_evapotranspiration (mm),net_load_minimum_timing,wind_speed_10m (km/h),heat_index_celsius,relative_humidity_2m (%),max_solar_decline,day_of_year_cos,solar_temperature_load_factor,solar_direct_radiation_wm2,diffuse_radiation,duck_curve_depth_mw,load_24h_mean,weekday_weather_sensitivity,day,day_of_month_sin,heat_index_persistence_24h,daily_heat_index_std,daily_heat_index_min,wind_direction_100m,solar_diffuse_radiation_wm2,afternoon_discomfort_index,cloud_cover (%),day_of_week_cos,ac_load_probability,temp_humidity_hour,solar_decline_rate,week_of_year,peak_temp_volatility_impact,is_peak_hour,daily_cooling_degree_days,evening_cooling_index,load_24h_std,peak_amplitude_ratio,temperature_2m (°C),metro_operational_hours,max_ramp_hour,cumulative_heat_stress,seasonal_temp_anomaly,month_cos,heat_index_stress,wind_gusts_10m (km/h),cloud_cover_total,heat_index_delta,cooling_load_index_7d,day_of_year_sin,post_duck_recovery_intensity,daily_thermal_stress,monsoon_cooling_effect,morning_peak_intensity,commercial_activity_index,cumulative_cdd_monthly,daily_thermal_stress_accumulation,cloud_cover_mid,renewable_stress_level,load_diff_168h,solar_irradiance_ghi_wm2,comprehensive_activity_score,duck_severity_factor,central_business_activity,hour_cos,load_diff_24h,load_lag_1h,load_7d_std,net_load_ramp_rate_mw_per_hour,load_24h_min,direct_radiation,evening_ramp_severity,shortwave_radiation,cooling_discomfort_index,evening_peak_intensity,consecutive_heat_wave_days,load_24h_max,temperature_driven_ramp,wind_direction_10m,load_lag_24h,load_lag_168h,grid_flexibility_index,evening_weather_adaptation,solar_capacity_factor,festival_comfort_weekend_interaction,hour,hour_sin,wet_bulb_temperature_2m,ac_demand_probability,apparent_temperature (°C),dew_point_2m (°C),humidity_time_interaction,evening_peak_shift,heat_wave_intensity,solar_generation_mw,next_hour_is_peak,day_of_week_sin,evening_ramp_intensity,cloud_cover_high
2022-08-15 15:00:00,5.099999999999998,22182.04824294322,9.347207783291816,4685.528903846153,6.0,2.8284271247461903,1707.5799999999997,296.1,3145.99,0.6622516556291391,2,977.5,4747.486130952381,30.678611896086057,-1.0,35.52292048585787,0.39,10,15.3,34.33180335555565,67.0,-97.9,-0.7206671495538615,0.4305605157464836,231.0,0.0,3918.55,4180.39625,0.225,15,5.66553889764798e-16,2.0,4.023478313056342,25.6,2.0825295,285.0,20.1,100.0,1.0,0.4,30150.0,-44.95,33,0.0,0.0,3.875,0.0,553.740549958123,1.2782889021467223,30.0,1,20,0.0,-2.611827956989245,-0.5000000000000004,48.32950838888912,30.2,95.0,8.33180335555565,5.226785714285715,-0.6932812268869771,0.0,25.831214539889075,-6.843609396068409,3821.64,1.0,1659.5,0.3992821649947018,31.666666666666668,5.6840221122852,-1707.9799999999996,516.0,0.6,1.0,1,-0.7071067811865479,-997.5199999999996,3748.32,871.1074437308322,203.02000000000044,3393.57,0.0,485.09999999999945,0.0,27.18675,4885.16,0,5101.15,0.0,355.60138,4843.32,5553.78,8.769549999999995,0.0,0.3157919151756129,3.0,15,-0.7071067811865471,25.397367,0.2233333333333333,33.4,23.3,100.5,2.0,0.0,254.6,0.0,0.0,0.0,31.666666666666668
2022-08-15 16:00:00,5.099999999999998,22207.879457483108,7.086467286053037,4684.017197696737,5.699999999999999,2.216528817768899,1707.5799999999997,319.1,3145.99,0.6622516556291391,2,976.4,4737.47494047619,30.678611896086057,-1.0,35.52292048585787,0.29,10,13.8,34.096029021857845,69.0,-97.9,-0.7206671495538615,0.3914791666666666,198.0,0.0,3918.55,4148.29625,0.2674999999999999,15,5.66553889764798e-16,2.0,4.023478313056342,25.6,10.713074,201.0,25.944,100.0,1.0,0.3879999999999999,32788.8,-44.95,33,0.0,0.0,3.875,0.0,546.5081136818535,1.2782889021467223,29.7,1,20,0.0,-2.9290322580645203,-0.5000000000000004,47.74007255464461,28.8,100.0,8.096029021857845,5.205357142857143,-0.6932812268869771,0.0,25.831214539889075,-7.266510538641686,3821.64,1.0,1663.375,0.6167378624572386,33.333333333333336,5.6840221122852,-1681.8800000000006,399.0,0.6,0.8,1,-0.5000000000000004,-770.4000000000001,3845.8,871.1491852307165,102.63000000000012,3393.57,0.0,485.09999999999945,0.0,27.1084,4885.16,0,5101.15,1.4276459999999995,9.462261,4668.33,5579.81,8.769549999999995,0.0,0.2441882041086812,2.94,16,-0.8660254037844385,25.410812,0.2161999999999999,33.4,23.4,103.5,2.0,0.0,254.6,0.0,0.0,11.515,33.333333333333336
2022-08-15 17:00:00,5.099999999999998,22233.710672023,3.672514619883041,4682.078582375479,6.300000000000001,3.488122704263715,1707.5799999999997,133.7,3145.99,0.0,2,975.7,4733.483392857143,30.678611896086057,-1.0,35.52292048585787,0.39,10,13.2,35.52292048585787,69.0,-97.9,-0.7206671495538615,0.3797436600606698,57.0,0.0,3918.55,4114.05875,0.2825,15,5.66553889764798e-16,3.0,4.023478313056342,25.6,18.687443,130.0,0.0,81.0,1.0,0.412,35541.9,-44.95,33,0.0,0.0,3.875,0.0,549.6543787912954,1.2782889021467223,30.3,1,20,0.0,-2.2290322580645103,-0.5000000000000004,51.30730121464466,27.0,46.0,9.522920485857869,5.1875,-0.6932812268869771,0.3466906666666667,25.831214539889075,-6.3999503229011445,3821.64,1.0,1667.25,0.8893035637572737,15.333333333333334,5.6840221122852,-670.5800000000004,187.0,0.6,1.0,1,-0.2588190451025206,-821.7000000000003,3897.93,874.4989617745169,-449.8599999999997,3393.57,0.0,485.09999999999945,0.0,27.6061,4885.16,0,5101.15,1.4146527263857012,20.72564,4493.76,4342.64,8.769549999999995,0.0,0.1144466534128561,3.06,17,-0.9659258262890684,24.741508,0.2438,34.4,23.9,0.0,2.0,0.0,172.7,1.0,0.0,12.710702316724186,15.333333333333334
2022-08-15 18:00:00,5.099999999999998,22259.54188656289,1.933640958031202,4679.878126195028,6.199999999999999,3.26312733432209,1707.5799999999997,66.3,3145.99,0.0,2,975.5,4730.320773809524,30.678611896086057,-1.0,35.52292048585787,0.3,10,13.2,35.03216292300459,68.0,-97.9,-0.7206671495538615,0.3466666666666666,14.0,0.0,3918.55,4078.732083333333,0.255,15,5.66553889764798e-16,4.0,4.023478313056342,25.6,32.94922,67.0,0.0,98.0,1.0,0.408,36964.8,-44.95,33,2.235499999999996,1.0,3.875,6.144,559.0461053630062,1.2782889021467223,30.2,1,20,0.0,-2.033333333333335,-0.5000000000000004,50.08040730751148,25.9,95.0,9.032162923004591,5.170238095238095,-0.6932812268869771,0.255112,25.831214539889075,-6.045057128663682,3821.64,1.0,1671.125,1.1073487931913455,31.666666666666668,5.6840221122852,-531.3200000000002,81.0,0.6,1.0,1,-1.8369701987210287e-16,-847.8400000000001,3672.06,877.8940475811648,-281.5700000000006,3393.57,0.0,485.09999999999945,0.0,27.4368,4885.16,0,5101.15,1.000824,31.263678,4379.08,4062.56,8.769549999999995,7.56,0.0495692511597084,3.04,18,-1.0,24.306444,0.2357333333333333,34.2,23.7,68.0,2.0,0.0,74.8,1.0,0.0,10.399999999999997,31.666666666666668
2022-08-15 19:00:00,5.099999999999998,22285.373101102778,0.2135240726907338,4677.949064885496,5.800000000000001,2.4149534156997743,1707.5799999999997,0.0,3145.99,0.0,2,975.7,4732.996607142857,30.678611896086057,-1.0,35.52292048585787,0.16,10,11.7,35.26460912211558,73.0,-97.9,-0.7206671495538615,0.32,0.0,0.0,3918.55,4053.9625,0.37,15,5.66553889764798e-16,5.0,4.023478313056342,25.6,44.999897,7.0,0.0,98.0,1.0,0.392,41332.6,-44.95,33,1.7958333333333345,1.0,3.875,4.212,563.6533263586797,1.2782889021467223,29.8,1,20,0.0,-1.188172043010752,-0.5000000000000004,50.66152280528895,24.1,66.0,9.26460912211558,5.155952380952381,-0.6932812268869771,0.156992,25.831214539889075,-5.153473848555816,3821.64,1.0,1675.0,1.3152118096375531,22.0,5.6840221122852,449.54,7.0,0.6,0.9,1,0.2588190451025203,-594.4700000000003,3531.24,873.937687672256,275.8700000000008,3393.57,0.0,485.09999999999945,0.0,27.52795,4885.16,0,5101.15,0.480788,41.185825,4263.52,3219.51,8.769549999999995,8.24,0.0042809807819748,2.96,19,-0.9659258262890684,23.990534,0.2336,34.4,24.3,73.0,2.0,0.0,6.46,1.0,0.0,4.800000000000001,22.0
2022-08-15 20:00:00,5.099999999999998,22311.204315642663,0.0,4676.939047619047,4.300000000000001,0.1643167672515504,1707.5799999999997,0.0,3145.99,0.0,2,975.9,4742.01375,30.678611896086057,-1.0,35.52292048585787,0.07,10,4.4,33.03595665988453,81.0,-97.9,-0.7206671495538615,0.22,0.0,0.0,3918.55,4037.26625,0.5325,15,5.66553889764798e-16,5.0,4.023478313056342,25.6,59.48984,0.0,0.0,40.0,1.0,0.332,45846.0,-44.95,33,0.2291666666666643,1.0,3.875,2.545999999999999,554.2265551418869,1.2782889021467223,28.3,1,20,0.0,-1.7913978494623637,-0.5000000000000004,45.08989164971133,20.9,81.0,7.035956659884533,5.138095238095238,-0.6932812268869771,0.053966,25.831214539889075,-4.77925626286282,3821.64,1.0,1678.875,1.3971520406016964,27.0,5.6840221122852,1514.8799999999997,0.0,0.6,0.6,0,0.5000000000000001,-400.71,3669.05,859.8399894073651,952.7099999999992,3393.57,0.0,485.09999999999945,0.0,26.8579,4885.16,0,5101.15,0.0,51.34017,4548.4,2632.81,8.769549999999995,8.64,0.0,2.66,20,-0.8660254037844386,23.808308,0.1782,34.2,24.8,81.0,2.0,0.0,0.0,1.0,0.0,0.0,27.0
2022-08-15 21:00:00,5.099999999999998,22337.035530182555,0.0,4676.644771863118,3.5,0.0,1707.5799999999997,0.0,3145.99,0.0,2,976.2,4753.511726190476,30.678611896086057,-1.0,35.52292048585787,0.02,10,5.1,31.655260231944403,86.0,-97.9,-0.7206671495538615,0.1666666666666666,0.0,0.0,3918.55,4030.864166666666,0.65,15,5.66553889764798e-16,5.0,4.023478313056342,25.6,103.13403,0.0,0.0,21.0,1.0,0.3,49665.0,-44.95,33,0.6458333333333321,1.0,3.875,1.05,547.374997951012,1.2782889021467223,27.5,1,20,0.0,-1.5505376344085988,-0.5000000000000004,41.63815057986101,7.6,100.0,5.655260231944403,5.125,-0.6932812268869771,0.0,25.831214539889075,-3.751912568306015,3821.64,0.0,1682.75,1.4088842311172731,33.333333333333336,5.6840221122852,1931.66,0.0,0.18,0.3,0,0.7071067811865474,-153.65000000000057,4147.69,843.6601121751853,747.2299999999996,3393.57,0.0,485.09999999999945,0.0,26.499,4885.16,0,5101.15,0.0,109.53674,4675.8,2590.49,8.769549999999995,9.0,0.0,2.5,21,-0.7071067811865477,23.681492,0.1433333333333333,33.5,25.0,86.0,2.0,0.0,0.0,1.0,0.0,0.0,33.333333333333336
2022-08-15 22:00:00,5.099999999999998,22362.866744722443,0.0,4677.040436432638,3.6999999999999993,0.0,1707.5799999999997,0.0,3145.99,0.0,2,976.5,4770.442023809524,30.678611896086057,-1.0,35.52292048585787,0.02,10,9.4,31.919170116691127,84.0,-97.9,-0.7206671495538615,0.1799999999999999,0.0,0.0,3918.55,4029.65375,0.6,15,5.66553889764798e-16,5.0,4.023478313056342,25.6,112.61991,0.0,0.0,95.0,1.0,0.308,51189.59999999999,-44.95,33,0.5,0.0,3.875,0.0,545.3651461162108,1.2782889021467223,27.7,1,20,0.0,-0.870967741935484,-0.5000000000000004,42.297925291727815,14.4,100.0,5.919170116691127,5.116666666666667,-0.6932812268869771,0.0,25.831214539889075,-2.334142360371871,3821.64,0.0,1686.625,1.431070573968313,33.333333333333336,5.6840221122852,2844.29,0.0,0.18,0.0,0,0.8660254037844384,-29.050000000000185,4522.15,817.0161489301461,721.8999999999996,3393.57,0.0,485.09999999999945,0.0,26.5384,4885.16,0,5101.15,0.0,113.749504,4914.21,2040.87,8.769549999999995,8.76,0.0,2.54,22,-0.5000000000000004,24.084028,0.1511999999999999,32.8,24.6,84.0,2.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
2022-08-15 23:00:00,5.099999999999998,22388.69795926233,0.0,4672.069375,3.6999999999999993,0.0,3034.4500000000003,0.0,3145.99,0.0,2,977.0,4774.0841666666665,30.678611896086057,-1.0,35.52292048585787,0.03,10,15.3,31.777025115671115,83.0,-97.9,-0.7206671495538615,0.1799999999999999,0.0,0.0,3918.55,3902.619166666667,0.575,15,5.66553889764798e-16,5.0,4.023478313056342,25.6,88.89832,0.0,0.0,100.0,1.0,0.0616,52879.3,-44.95,33,0.0,0.0,3.875,0.0,632.9767485317826,1.2782889021467223,27.7,1,20,0.0,-0.5043010752688168,-0.5000000000000004,41.94256278917779,23.8,100.0,5.777025115671115,5.107738095238095,-0.6932812268869771,0.0,25.831214539889075,-1.3313178624654007,3821.64,0.0,1690.5,1.445485346539261,33.333333333333336,5.6840221122852,611.8800000000001,0.0,0.054,0.0,0,0.965925826289068,-3048.8299999999995,4885.16,803.3318157496994,-5866.829999999998,2052.32,0.0,485.09999999999945,0.0,26.4658,4885.16,0,5086.77,0.0,83.659904,5101.15,1440.44,8.769549999999995,0.0,0.0,2.54,23,-0.2588190451025215,24.07088,0.0448199999999999,32.0,24.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
2022-08-16 00:00:00,5.0,22400.298907437314,0.0,4672.670056710775,3.2,0.0,2937.51,0.0,4362.08,0.0,6,976.9,4770.185892857143,30.45282988282524,-0.9781476007338056,35.97678142203559,0.03,16,14.2,30.403401525635665,82.0,-108.83,-0.70862667826446,0.1466666666666666,0.0,0.0,3811.28,3898.58,0.55,16,-0.207911690817759,5.0,2.797998912537511,25.7,85.18654,0.0,0.0,46.0,0.6234898018587336,0.0576,0.0,-54.415,33,0.0,0.0,3.6875,0.0,625.3552944700496,1.035403597333856,27.2,0,17,0.0,-0.5731182795698935,-0.5000000000000004,38.50850381408916,25.6,86.0,4.403401525635665,5.098214285714286,-0.7055836101071774,0.0,11.60094817498248,-0.8430274643389417,4896.96,0.0,1694.1875,0.4034015256356653,28.666666666666668,4.039321263653546,-654.9099999999999,0.0,0.0538749999999999,0.0,0,1.0,-96.94000000000052,2052.32,800.6661399538884,6073.910000000002,2052.32,0.0,304.2999999999993,0.0,25.9427,5070.33,0,4989.83,0.0,82.010765,5086.77,5644.74,6.854279999999992,0.0,0.0,2.406111111111111,0,0.0,23.644833,0.0360799999999999,31.2,23.9,0.0,3.0,0.0,0.0,0.0,0.7818314824680298,0.0,28.666666666666668
2022-08-16 01:00:00,5.0,22411.899855612297,0.0,4672.708603773585,2.7,0.0,2937.51,0.0,4362.08,0.0,6,976.7,4766.697142857143,30.45282988282524,-0.9781476007338056,35.97678142203559,0.02,16,11.8,29.32111325407113,83.0,-108.83,-0.70862667826446,0.1133333333333332,0.0,8.0,3704.01,3892.81375,0.575,16,-0.207911690817759,5.0,2.797998912537511,25.7,95.092026,0.0,0.0,95.0,0.6234898018587336,0.0535999999999999,2216.1,-54.415,33,0.0,0.0,3.6875,0.0,616.9608397960368,1.035403597333856,26.7,0,17,0.0,-0.7526881720430119,-0.5000000000000004,35.802783135177826,23.0,100.0,3.321113254071129,5.088095238095239,-0.7055836101071774,0.0,11.60094817498248,-0.5652473209850264,4896.96,0.0,1697.875,-0.1377426101466028,100.0,4.039321263653546,-586.1099999999997,0.0,0.05375,0.0,0,0.9659258262890684,-138.38999999999942,4989.83,799.7112450533895,-589.380000000001,2052.32,1.0,304.2999999999993,9.0,25.5593,5070.33,0,4989.83,0.0,93.57626,4831.49,5279.21,6.854279999999992,0.0,0.0,2.275,1,0.2588190451025207,24.032436,0.0282199999999999,30.7,23.5,0.0,3.0,0.0,0.0,0.0,0.7818314824680298,0.0,0.0
2022-08-16 02:00:00,5.0,22423.50080378728,0.0,4672.348154425612,2.3999999999999986,0.0,2937.51,0.0,4362.08,0.0,6,976.2,4763.919166666667,30.45282988282524,-0.9781476007338056,35.97678142203559,0.02,16,11.5,28.5808527470756,82.0,-108.83,-0.70862667826446,0.0933333333333332,0.0,52.0,3704.01,3889.242083333333,0.55,16,-0.207911690817759,5.0,2.797998912537511,25.7,94.44116,0.0,0.0,66.0,0.6234898018587336,0.0511999999999999,4329.599999999999,-54.415,33,0.0,0.0,3.6875,0.0,613.1242058575876,1.035403597333856,26.4,0,17,0.0,-0.7623655913978489,-0.5000000000000004,28.499999999999982,20.2,100.0,0.399999999999995,5.0773809523809526,-0.7055836101071774,0.0,11.60094817498248,-0.0807252856433216,4896.96,0.0,1701.5625,-0.5648774910725365,33.333333333333336,4.039321263653546,-466.6999999999998,0.0,0.053625,0.0,0,0.8660254037844387,-85.71999999999935,4693.1,799.8882167048431,-422.84000000000015,2052.32,0.0,304.2999999999993,52.0,25.2219,5070.33,0,4989.83,0.0,93.41653,4567.03,4948.01,6.854279999999992,0.0,0.0,2.185,2,0.4999999999999999,24.293549,0.0229599999999999,30.3,23.1,0.0,3.0,0.0,0.0,0.0,0.7818314824680298,0.0,33.333333333333336
2022-08-16 03:00:00,5.0,22435.101751962266,0.0,4671.5694172932335,2.3000000000000007,0.0,2937.51,0.0,4362.08,0.0,6,975.7,4761.173095238096,30.45282988282524,-0.9781476007338056,35.97678142203559,0.02,16,11.5,28.3660813203356,82.0,-108.83,-0.70862667826446,0.0866666666666667,0.0,113.0,3704.01,3883.91,0.55,16,-0.207911690817759,5.0,2.797998912537511,25.7,93.39965,0.0,0.0,81.0,0.6234898018587336,0.0504,6469.799999999999,-54.415,33,0.0,0.0,3.6875,0.0,609.1596416161333,1.035403597333856,26.3,0,17,0.0,-0.5903225806451609,-0.5000000000000004,28.250000000000004,18.7,100.0,0.3000000000000007,5.067261904761905,-0.7055836101071774,0.0,11.60094817498248,0.4966432474629201,4896.96,0.0,1705.25,-0.8321377882205034,33.333333333333336,4.039321263653546,-461.3399999999992,0.0,0.0534999999999999,0.0,0,0.7071067811865476,-127.96999999999936,4481.31,800.8333169548166,-444.4500000000007,2052.32,2.0,304.2999999999993,115.0,25.1318,5070.33,0,4989.83,0.0,93.366394,4386.03,4719.4,6.854279999999992,0.0,0.0,2.1344444444444446,3,0.7071067811865476,24.484392,0.02132,30.0,22.9,0.0,3.0,0.0,0.0,0.0,0.7818314824680298,0.0,33.333333333333336
2022-08-16 04:00:00,5.0,22446.702700137244,0.0,4670.511106941838,2.1000000000000014,0.0,2937.51,0.0,4362.08,0.0,6,975.6,4758.796845238096,30.45282988282524,-0.9781476007338056,35.97678142203559,0.02,16,11.8,27.945236580575724,82.0,-108.83,-0.70862667826446,0.0733333333333334,0.0,66.0,3704.01,3879.95125,0.55,16,-0.207911690817759,5.0,2.797998912537511,25.7,95.98051,0.0,0.0,100.0,0.6234898018587336,0.0488,8560.800000000001,-54.415,33,0.0,0.0,3.6875,0.0,607.3050982346771,1.035403597333856,26.1,0,17,0.0,-0.5516129032258057,-0.5000000000000004,27.75000000000001,18.4,100.0,0.1000000000000049,5.057738095238095,-0.7055836101071774,0.0,11.60094817498248,0.9850755801575488,4896.96,0.0,1708.9375,-1.0766629144612594,33.333333333333336,4.039321263653546,-399.21,0.0,0.053375,0.0,0,0.5000000000000001,-95.01000000000022,4258.06,802.1840496476791,-299.6900000000023,2052.32,0.0,304.2999999999993,66.0,24.9516,5070.33,0,4989.83,0.0,95.7105,4202.5,4506.7,6.854279999999992,0.0,0.0,2.0658333333333334,4,0.8660254037844386,24.57522,0.01804,29.7,22.8,0.0,3.0,0.0,0.0,0.0,0.7818314824680298,0.0,33.333333333333336
2022-08-16 05:00:00,5.0,22458.303648312227,0.0,4669.134382022471,1.6999999999999993,0.0,2937.51,0.0,4362.08,0.0,6,975.6,4756.247142857143,30.45282988282524,-0.9781476007338056,35.97678142203559,0.01,16,9.8,27.25419031441565,88.0,-108.83,-0.70862667826446,0.0466666666666666,0.0,240.0,3704.01,3874.8975,0.7,16,-0.207911690817759,5.0,2.797998912537511,25.7,93.9793,0.0,0.0,100.0,0.6234898018587336,0.0456,11308.0,-54.415,33,0.0,0.0,3.6875,0.0,606.2747137929846,1.035403597333856,25.7,0,17,0.0,-0.7397849462365613,-0.5000000000000004,26.74999999999999,36.4,100.0,-0.3000000000000042,5.04702380952381,-0.7055836101071774,0.0,11.60094817498248,1.0966077638208809,4896.96,0.0,1712.625,-1.3548540429817706,33.333333333333336,4.039321263653546,-428.34999999999945,0.0,0.05325,0.0,0,0.2588190451025207,-121.28999999999996,4107.49,804.1257917645784,-342.5799999999981,2052.32,44.0,304.2999999999993,284.0,24.9608,5070.33,0,4989.83,0.0,94.18484,4056.63,4363.69,6.854279999999992,0.0,0.0,1.9616666666666664,5,0.9659258262890684,24.804605,0.0123199999999999,30.1,23.5,0.0,3.0,0.0,0.0,0.0,0.7818314824680298,0.0,33.333333333333336
2022-08-16 06:00:00,5.0,22469.90459648721,0.2591799926509569,4667.60508411215,1.6999999999999993,0.0,2937.51,9.9,4362.08,0.0,6,975.5,4754.169821428572,30.45282988282524,-0.9781476007338056,35.97678142203559,0.01,16,9.8,27.25419031441565,88.0,-108.83,-0.70862667826446,0.0466666666666666,1.0,228.0,3704.01,3876.119166666667,0.7,16,-0.207911690817759,5.0,2.797998912537511,25.7,95.02899,9.0,0.0,100.0,0.6234898018587336,0.0456,13569.6,-54.415,33,0.0,0.0,3.6875,0.0,606.1922668443295,1.035403597333856,25.7,1,17,0.0,-0.5559139784946261,-0.5000000000000004,26.74999999999999,15.8,100.0,-0.3000000000000042,5.0375,-0.7055836101071774,0.0,11.60094817498248,1.5675111773472423,4896.96,0.0,1716.3125,-1.5535619919249974,33.333333333333336,4.039321263653546,-348.9899999999998,10.0,0.053125,0.0,0,6.123233995736766e-17,29.320000000000164,3935.34,806.0200425261526,-168.01000000000113,2052.32,41.0,304.2999999999993,269.0,24.9608,5070.33,0,4989.83,0.0,94.54796,3821.64,4199.95,6.854279999999992,0.0,0.0061232604373757,1.931944444444445,6,1.0,24.282324,0.0287466666666666,30.1,23.5,44.0,3.0,0.0,9.24,0.0,0.7818314824680298,0.0,33.333333333333336
2022-08-16 07:00:00,5.0,22481.505544662192,1.0859965248111203,4666.107723880597,3.6999999999999993,0.0,2937.51,0.0,4362.08,0.0,6,975.5,4752.167023809523,30.45282988282524,-0.9781476007338056,35.97678142203559,0.09,16,20.7,30.21511420841772,71.0,-108.83,-0.70862667826446,0.2616250563492074,0.0,264.0,3704.01,3880.43875,0.275,16,-0.207911690817759,5.0,2.797998912537511,25.7,88.9584,49.0,0.0,86.0,0.6234898018587336,0.0616,13766.9,-54.415,33,0.2041666666666692,0.0,3.6875,0.0,605.7080621044701,1.035403597333856,27.7,1,17,0.0,1.2860215053763433,-0.5000000000000004,38.037785521044285,22.3,26.0,4.215114208417713,5.039285714285715,-0.7055836101071774,0.0,11.60094817498248,3.773465332481724,4896.96,0.0,1720.0,-1.3324774668821604,22.0,4.039321263653546,-336.4699999999998,49.0,0.1766666666666666,0.0,0,-0.2588190451025206,103.67000000000009,3850.96,807.8175897360111,27.97000000000025,2052.32,44.0,304.2999999999993,308.0,25.5946,5070.33,0,4989.83,0.0,87.8253,3761.35,4201.49,6.854279999999992,0.0,0.0299867461895294,2.2577777777777777,7,0.9659258262890684,24.942007,0.0894599999999999,29.6,22.0,35.5,3.0,0.0,45.25,0.0,0.7818314824680298,0.0,0.0
2022-08-16 08:00:00,5.0,22493.10649283717,2.884810274483808,4664.379683426443,3.899999999999999,0.0,2937.51,6.6,4362.08,0.0,6,976.1,4749.343273809524,30.45282988282524,-0.9781476007338056,35.97678142203559,0.11,16,23.1,30.86543851179565,73.0,-108.83,-0.70862667826446,0.3322708333333333,3.0,292.0,3704.01,3889.567500000001,0.325,16,-0.207911690817759,5.0,2.797998912537511,25.7,91.95802,128.0,0.0,100.0,0.6234898018587336,0.0631999999999999,16293.6,-54.415,33,0.1083333333333307,1.0,3.6875,0.0,601.6623120860786,1.035403597333856,27.9,1,17,0.0,1.0763440860215034,-0.5000000000000004,39.66359627948912,37.8,100.0,4.865438511795649,5.038095238095238,-0.7055836101071774,0.0,11.60094817498248,3.0199489035554627,4896.96,0.0,1723.6875,-1.0882645803624025,33.333333333333336,4.039321263653546,-474.3899999999999,131.0,0.17625,0.0,0,-0.4999999999999998,219.0900000000001,3865.02,810.5397025627653,-252.60999999999967,2052.32,386.0,304.2999999999993,678.0,25.9101,5070.33,0,4989.83,0.0,91.97489,3519.06,4212.54,6.854279999999992,0.0,0.0801722995361166,2.2575,8,0.8660254037844387,25.663774,0.0987933333333332,29.8,22.5,36.5,3.0,0.0,120.98,0.0,0.7818314824680298,0.0,33.333333333333336
2022-08-16 09:00:00,5.0,22504.70744101216,1.104188044593631,4663.148048327137,4.0,0.0,2937.51,0.0,4362.08,0.0,6,976.2,4747.07636904762,30.45282988282524,-0.9781476007338056,35.97678142203559,0.13,16,24.2,31.21358569911119,74.0,-108.83,-0.70862667826446,0.3838477631085024,0.0,316.0,3704.01,3914.90875,0.35,16,-0.207911690817759,5.0,2.797998912537511,25.7,99.865746,55.0,0.0,100.0,0.6234898018587336,0.064,18648.0,-54.415,33,0.2541666666666664,1.0,3.6875,0.0,592.6031266429912,1.035403597333856,28.0,1,17,0.0,0.4086021505376358,-0.5000000000000004,40.53396424777797,40.0,91.0,5.213585699111189,5.032142857142857,-0.7055836101071774,0.0,11.60094817498248,1.3718472784046547,4896.96,0.0,1727.375,-0.8580795524150453,30.33333333333333,4.039321263653546,-380.84000000000015,55.0,0.1758333333333333,0.0,1,-0.7071067811865475,608.19,3738.15,812.1026032093682,523.2900000000009,2052.32,175.0,304.2999999999993,491.0,26.0695,5070.33,0,4989.83,0.0,100.784256,3393.57,4382.6,6.854279999999992,0.0,0.0336580516898608,2.238888888888889,9,0.7071067811865476,25.34591,0.1035999999999999,29.9,22.9,37.0,3.0,0.0,50.79,0.0,0.7818314824680298,0.0,30.33333333333333
2022-08-16 10:00:00,5.0,22516.30838918714,5.835081619256431,4662.942671614101,4.300000000000001,0.1643167672515504,2937.51,105.3,4362.08,0.6666666666666666,6,976.5,4745.062083333333,30.45282988282524,-0.9781476007338056,35.97678142203559,0.17,16,24.5,31.713543774515667,73.0,-108.83,-0.70862667826446,0.4333670088573911,84.0,169.0,3704.01,3962.9029166666655,0.3325,16,-0.207911690817759,5.0,2.797998912537511,25.7,93.4832,250.0,0.0,100.0,0.6234898018587336,0.0664,20659.0,-54.415,33,0.5666666666666664,1.0,3.6875,0.0,595.7734183868274,1.035403597333856,28.3,1,17,0.0,-0.3602150537634401,-0.5000000000000004,41.78385943628917,42.1,63.0,5.713543774515667,5.020833333333333,-0.7055836101071774,0.0,11.60094817498248,-0.7974877581434967,4896.96,1.0,1731.0625,-0.6242956136031594,21.0,4.039321263653546,-338.40000000000055,334.0,0.5847222222222223,0.1,1,-0.8660254037844387,1151.8599999999997,4001.76,812.1635314429071,1097.5600000000004,2052.32,76.0,304.2999999999993,245.0,26.2507,5070.33,0,4989.83,0.0,92.23113,3400.59,4890.85,6.854279999999992,0.0,0.2044068919814446,2.2536111111111112,10,0.4999999999999999,25.298584,0.11242,30.2,23.0,36.5,3.0,0.0,152.695,0.0,0.7818314824680298,0.0,21.0
